# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260407
# End date: 20260413
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"CHARITABLE HOME HEALTH CARE, Huber Heights OH: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,3,0,0
"CN Assisted Living Center, Lawton OK: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Caitlins Home Health Care, Elmira NY: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"California Armenian Home, Fresno CA: Pricing & Availability | Olera.care",1,1,1,1,0,89,1,5,0,0
California Caregiver Resource Centers | California | Benefits Hub | Olera,1,1,1,1,0,7,1,1,0,0
California Weatherization Assistance Program | California | Benefits Hub | Olera,1,1,1,1,0,18,1,1,0,0
"Calkins Corner, Henrietta NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Calle Vinas, Warner Robins GA: Pricing & Availability | Olera.care",1,1,1,1,0,6,1,4,0,0
"Camino Healthcare, Hawthorne CA: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Camlu Assisted Living, Stockton CA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Campus Gardens, Chillum MD: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Canterfield of Franklin, Nashville TN: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Capri Gardens Nursing Center, Dublin OH: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Cardinal Care of Hope Mills, Hope Mills NC: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Cardinal Ritter Senior Services, St. Louis MO: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Care Advantage, Newport News VA: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Care Companion Hospice, Willowbrook CA: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Care First Home Health Services, Troy MI: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Care One Home Health Care, Winston-Salem NC: Pricing & Availability | Olera.care",1,1,1,1,0,78,1,5,0,0
"Care Touch Home Plus, Shawnee KS: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Care With Love, North Bethesda MD: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"Care with Aloha, North Las Vegas NV: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"CareChoice Homecare, Abington PA: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"CarePoint Home Care, Abington PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"CarePro NY, North Hempstead NY: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Caregivers Home Health, Altoona IA: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,0,1,3,0,0
"Careology Health Services, Sylvania OH: Pricing & Availability | Olera.care",1,1,1,1,0,90,1,4,0,0
"Caretenders, Farmington Hills MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Caretenders, Owensboro KY: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,5,0,0
"Caridad Home Care Services, Laredo TX: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Carindale Residential Care, Glendora CA: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Caring Hands Home Care, Anderson SC: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Caring Hands Home Health Inc, Greensboro NC: Pricing & Availability | Olera.care",1,1,1,1,0,86,1,5,0,0
"Caring Hands Home Services, Belleville IL: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"Caring Hands Personal Services Agency, South Bend IN: Pricing & Availability | Olera.care",1,1,1,1,0,39,1,4,0,0
"Caring Hands Senior Care Home, Humble TX: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"Caring Hearts Home Health, Canyon TX: Pricing & Availability | Olera.care",1,1,1,1,0,6,1,4,0,0
"Caring Moore Homes LLC of Frankfort, Frankfort KY: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"Caring Partners Home Health, Ann Arbor MI: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,50,1,6,0,0
"Caring Professionals, Hempstead NY: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Caring Senior Service, Mathis TX: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Carl Inoway Senior Housing, Logan UT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Carmel Residence • Miravida Living, Oshkosh WI: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,5,0,0
"Carmie Loving Care, Redan GA: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Carousel of Home Care, Freehold NJ: Pricing & Availability | Olera.care",1,1,1,1,0,40,1,5,0,0
"Carriage Glen, Lincoln NE: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,4,0,0
"Carteret Landing, Carteret NJ: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,3,0,0
"Casa El Cajon, El Cajon CA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Casa Treviño Apartments, Irving TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Casa de Modesto, Modesto CA: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Casa de las Flores, Rio Rico AZ: Pricing & Availability | Olera.care",1,1,1,1,0,123,1,5,0,0
"Cascades of Tucson, Tucson AZ: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,5,0,0
"Catholic Community Services Home Care, Kent WA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Cebu Caregiving Inc, Santa Cruz CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Center For Hope Hospice & Palliative Care, Linden NJ: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,4,0,0
"CenterWell Home Health, Clearwater FL: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,5,0,0
"CenterWell Home Health, Huntsville AL: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"CenterWell Home Health, Lafayette LA: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,5,0,0
"CenterWell Home Health, Rock Hill SC: Pricing & Availability | Olera.care",1,1,1,1,0,43,1,5,0,0
"CentraCare - Senior Transitions, St. Cloud MN: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Century Home Care Partners, College Station TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Century Oaks Retirement Community, Biloxi MS: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,4,0,0
"Century Skilled Nursing Care, Inglewood CA: Pricing & Availability | Olera.care",1,1,1,1,0,84,1,5,0,0
"Champion Home Healthcare, Gainesville FL: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Chapel Hill Senior Living, Cumberland RI: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,5,0,0
"Chapters Living of Sharonville, Norwood OH: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"CharterCARE Home Health Services, Bristol RI: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Chateau Home Health, Kenner LA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Chateau Maroon Apartments, Starkville MS: Pricing & Availability | Olera.care",1,1,1,1,0,65,1,4,0,0
"Chenal Village, Little Rock AR: Pricing & Availability | Olera.care",1,1,1,1,0,43,1,4,0,0
"Choice Home Care, Northglenn CO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Christian Care of Maryland, Carney MD: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Christiansen Senior Apartments, Indio CA: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,5,0,0
"Ciel on the Hudson, Greenburgh NY: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Citrus Heights Post Acute, Arden Arcade CA: Pricing & Availability | Olera.care",1,1,1,1,0,69,1,4,0,0
"Clara's Sitting Service, New Orleans LA: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Clare Creek Personal Care Home, Pflugerville TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Claremore Estates, Claremore OK: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Claridge House, Arlington VA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Clarity of Mind Adult Day Program, Weymouth MA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,5,0,0
"Clarkson Companion Care, Leawood KS: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,5,0,0
"Classic HomeCare, Merritt Island FL: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Coastal Home Care of Statesboro, Statesboro GA: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,4,0,0
"Colibri Assisted Living, Nampa ID: Pricing & Availability | Olera.care",1,1,1,1,0,44,1,4,0,0
"College Oak Nursing & Rehab, Arden Arcade CA: Pricing & Availability | Olera.care",1,1,1,1,0,59,1,4,0,0
"Colliers Assisted Living at Port St. Lucie, The Acreage FL: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Collins Companion & Adult Care Home, Kissimmee FL: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Colonial Acres Co-Op, South Lyon MI: Pricing & Availability | Olera.care",1,1,1,1,0,136,1,4,0,0
"Colonial Acres Resident Care, Hayward CA: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,4,0,0
"Colonial House Senior Independent Living, Parkersburg WV: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Colonial Manor, Darien IL: Pricing & Availability | Olera.care",1,1,1,1,0,7,1,4,0,0
"Colonial Oaks, Belmont CA: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,5,0,0
"Colonial Quality Home Care, Tuckahoe VA: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Colonial at Home, Hamilton OH: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Columbine Commons Assisted Living, Commerce City CO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"ComForCare Home Care (Cape Cod, MA), Barnstable MA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"ComForCare Home Care (Lakeland, FL), Lakeland FL: Pricing & Availability | Olera.care",1,1,1,1,0,107,1,5,0,0
"Comfort At Home, Calabasas CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Comfort Home Care (formally CityPsych Wellness), Everett MA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Comfort Homecare Services, Fort Hood TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Comfort Keepers of Memphis, TN, Bartlett TN: Pricing & Availability | Olera.care",1,1,1,1,0,147,1,5,0,0
"Comfort Keepers of Wilmington, NC, Wilmington NC: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Community Essentials Care, Greenwood SC: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,5,0,0
"Community Place Nursing Home, Brandon MS: Pricing & Availability | Olera.care",1,1,1,1,0,51,1,4,0,0
"Companions Home Health Care, Wooster OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Compass Home Care Of Southwest Ohio, Dayton OH: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,20,1,6,0,0
"Compassion Care Center, San Tan Valley AZ: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Compassionate Care Advisors, Melville NY: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Compassionate Hearts Home Health, San Dimas CA: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Compassionate Living ACH, Gresham OR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Compassionate Love Home Care, Lynn Haven FL: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,5,0,0
"Compassionate Virginia Home Care, West Falls Church VA: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Complete Care Management Services ACO, LLC (CCMS), Haines City FL: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
"Complete Home Care Private Duty, The Acreage FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Complete Senior Living, San Mateo CA: Pricing & Availability | Olera.care",1,1,1,1,0,92,1,5,0,0
"Concepts In Caregiving, Margate FL: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,4,0,0
"Concord Village Skilled Nursing & Rehabilitation, Groveland FL: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,4,0,0
"Concordia Village - Lutheran Senior Services, Springfield IL: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Conifer Village at Middletown, Middletown NJ: Pricing & Availability | Olera.care",1,1,1,1,0,48,1,5,0,0
"Connect55+ St. Joseph | 55 Plus Active Adult Retirement Community, St. Joseph MO: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
Connecticut Home Care Program for Elders (CHCPE) Waiver Forms 2026 — Download Application & Referral Forms | Olera,1,1,1,0,1,5,1,4,0,0
"Connie Rosenberg and Associates Care Management, Morris NJ: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Constant Care 247, Syracuse NY: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,5,0,0
"Constant Care IV Assisted Living - Formerly Life Quality Homes, Colorado Springs CO: Pricing & Availability | Olera.care",1,1,1,1,0,44,1,4,0,0
"Continuing Healthcare at the Ridge, Austintown OH: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,4,0,0
"Continuum Care of King, Tukwila WA: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,5,0,0
"Convenient Home Care, Fargo ND: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Cook Valley Estates, Grand Rapids MI: Pricing & Availability | Olera.care",1,1,1,1,0,42,1,4,0,0
"Coral Landing Assisted Living, St. Augustine FL: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,5,0,0
"Cornelia House by Episcopal Homes, South St. Paul MN: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Corner View Nursing and Rehabilitation Center, Pittsburgh PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Cornerstone Caregiving, Bismarck ND: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Cornerstone Caregiving, Cheyenne WY: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"Cornerstone Caregiving, Greenville SC: Pricing & Availability | Olera.care",1,1,1,1,0,43,1,5,0,0
"Cottage At Artesia Gardens, Buena Park CA: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
"Cottage Senior Living, Huntsville AL: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Cottages At Riverhouse, Salisbury MD: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Cottages at Otter Creek, Little Rock AR: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,5,0,0
"Cottonwood Creek Memory Care Unit, Cheyenne WY: Pricing & Availability | Olera.care",1,1,1,1,0,70,1,5,0,0
"Country Club Assisted Living of Ashland, Ashland OH: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Country Club Estates, Montgomery AL: Pricing & Availability | Olera.care",1,1,1,1,0,115,1,5,0,0
"Country Meadows Retirement Communities Pine Grove, York PA: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,5,0,0
"Couple's Care, Surprise AZ: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,5,0,0
"Covenant Care - Pensacola Area, Ferry Pass FL: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Covenant Home Care, Tuckahoe VA: Pricing & Availability | Olera.care",1,1,1,1,0,66,1,5,0,0
"Coventry Cove Senior, Herriman UT: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"Cranford Lincoln Senior Apartments, Cranford NJ: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Creekside Seniors, Moscow ID: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Creekview Senior Community Apartments, Orange CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Crestwood Rehabilitation and Nursing, North Ogden UT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Cristina's Private Caregiver, Lakewood CA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Crossroads at Delta, Montrose CO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Crown's Aim-Mozy's Cozy Home, Palm Coast FL: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,5,0,0
"Crowne Health Care of North Baldwin, Baldwin NY: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,4,0,0
"Crowne at Overton Village, Mountain Brook AL: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,5,0,0
"Cruz Homecare, Mission TX: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Crystal Falls Village, Leander TX: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"Cuidado Adult Family Home, Frederickson WA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,3,0,0
"Curis Roanoke Transitional Care and Rehabilitation Center, Cave Spring VA: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Daffodil Home Care, Abington PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"DailyCare Non-Medical Homecare Agency, Scottsdale AZ: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,3,0,0
"Damen Companion Home Care, Commack NY: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Danah Home Care, New Hope MN: Pricing & Availability | Olera.care",1,1,1,1,0,39,1,5,0,0
"Dans Home Health, East San Gabriel CA: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"DayBreak Senior Services, North Ogden UT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"DeNeveu Creek Retirement Community, Fond du Lac WI: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"DeTray's Lakeview Meadows 55+ Community, Lacey WA: Pricing & Availability | Olera.care",1,1,1,1,0,214,1,4,0,0
"DeWitt Clinton Apartments, De Witt NY: Pricing & Availability | Olera.care",1,1,1,1,0,40,1,4,0,0
"Dee Kennedy Senior Care Home, Candler-McAfee GA: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,2,0,0
"Del Cielo Home Health, Corpus Christi TX: Pricing & Availability | Olera.care",1,1,1,1,0,168,1,4,0,0
"Delta Haven Residential Care, Royse City TX: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,5,0,0
"Desert Marigold Senior Living of Tempe, Tempe AZ: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Desoto Towers, Bradenton FL: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Devoted Home Health Agency, Rocky Mount NC: Pricing & Availability | Olera.care",1,1,1,1,0,38,1,5,0,0
"Diamond Senior Apartments of Iowa City, Iowa City IA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Diamond Senior Apartments, Dubuque IA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Diana’s Angels Home Care, Inc., Mount Vernon NY: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,2,0,0
"Dignify Llc Home Care Services, Drexel Hill PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Dignity Health - Homemaker Care Program, Bakersfield CA: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Direction Home, Austintown OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Divine Agape Health Care Agency, Port Hueneme CA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Divine Angels Home Care, South Fulton GA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Divine Care at Home, Goose Creek SC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Divine Miracles, Chalmette LA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Divine Providence Village, Lower Providence PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
Does Medicare Pay For Family Caregivers? Full Explained | Olera Caregiver Support,1,1,1,0,1,0,1,3,0,0
"Double Dose Serenity Care, Sunrise Manor NV: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,5,0,0
"Dove Hospice Services, Manalapan NJ: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Dow Rummel Village, Sioux Falls SD: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Duff Manor, Penn Hills PA: Pricing & Availability | Olera.care",1,1,1,1,0,157,1,5,0,0
"Dumas Long Term Care Facilities, Kansas City MO: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Dupont Retirement Community, Fort Wayne IN: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Dwelling Place-Midtown Village, Holland MI: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,4,0,0
"E and M Assisted Living, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,2,0,0
"EPAGA Home Care of Helena, Helena MT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Eagle Homes of Iowa, Altoona IA: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,2,0,0
"Eagle Springs Senior Living, Humble TX: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Eagle Valley Senior Housing, Coolbaugh PA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Eagle's Nest Home Care, Upper Darby PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Earlines Home Care, Abington PA: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,5,0,0
"Earnest Elderly Placement Solutions, Florin CA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"East Side Terrace, Decatur IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Eastern Star Home, New Hartford NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Ebenezer Human Services, Methuen Town MA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Edelweiss Home, Santa Barbara CA: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,4,0,0
"Eden Care Homes - 13701 S Santa Fe Ave, Edmond OK: Pricing & Availability | Olera.care",1,1,1,1,0,61,1,5,0,0
"Eden Health - Home Health, Home Care, Mount Vernon WA: Pricing & Availability | Olera.care",1,1,1,1,0,85,1,4,0,0
"Eden Health, Cheyenne WY: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Eden Senior Care, Skokie IL: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
"Eden Supportive Living Chicago North, Chicago IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Edgewood At The Gables, Sand Springs OK: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Edmondson's Independent Living & Assisted Home, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,42,1,3,0,0
"Een's Assisted living ( Test ), Los Angeles CA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,3,0,0
Effy N. — Student Caregiver | Hire Staff,1,1,1,1,0,23,1,2,0,0
"Egan at Home, Metairie LA: Pricing & Availability | Olera.care",1,1,1,1,0,36,1,4,0,0
"El Buen Camino Home Health Care, Brownsville TX: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"El Cajon Senior Towers, El Cajon CA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"El Rey Primary Health Care, Weslaco TX: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,5,0,0
"El Vetta Home Care, Stockbridge GA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,3,0,0
"Elancé at Boynton Beach, Boynton Beach FL: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Elder Care Homecare - Manhattan, Mount Pleasant NY: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
Elderly Waiver (EW) Forms 2026 — Download Application & Referral Forms | Olera,1,1,1,1,0,11,1,5,0,0
Elderly Waiver Program (HCBS Waiver) Document Checklist 2026 — 16 Documents to Apply | Olera,1,1,1,0,1,4,1,4,0,0
"Eleeo Home Health Care, St. Paul MN: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Elisa Cabal Care Home, Hilo HI: Pricing & Availability | Olera.care",1,1,1,1,0,52,1,5,0,0
"Elite Caregivers United LLC, Orlando FL: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Elite Healthcare, Raytown MO: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Elite Home Care of Florida, LLC., St. Petersburg FL: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Elite Home Health, Victoria TX: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Elite Homecare Staffing Solutions, Tukwila WA: Pricing & Availability | Olera.care",1,1,1,1,0,7,1,4,0,0
"Eliza Huntington Women's Retirement Home, Norwich CT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Elliott Residence At Marian Estates, Hayesville OR: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Elm & Oak Health, Perinton NY: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"Elm Street Senior Apartments, Baton Rouge LA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Elsmar Home Health Care, Detroit MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Embrace Hospice House, Carolina Forest SC: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Emerald Health and Wellness, Stockton CA: Pricing & Availability | Olera.care",1,1,1,1,0,71,1,5,0,0
"Emerald Pointe Senior Living Community, Keizer OR: Pricing & Availability | Olera.care",1,1,1,1,0,113,1,5,0,0
"Emerald Ridge Adult Family Home, Mill Creek East WA: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,5,0,0
"Emerald Total Care, Garland TX: Pricing & Availability | Olera.care",1,1,1,1,0,41,1,5,0,0
"Emeritus At New Port Richey, Jasmine Estates FL: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Emerson Village, Pomona CA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Empathy Home Healthcare Agency, Cincinnati OH: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Enchanted Hills Home Health Care Agency, Inc., Rio Rancho NM: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"Encinitas Post Acute aka Encinitas Nursing and Rehabilitation Center, Vista CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
