# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260301
# End date: 20260331
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"At-Home Healthcare, Akron OH: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Atención domiciliaria global y personal, Pawtucket, RI: Precios y disponibilidad | Olera.care",1,1,1,1,0,0,1,3,0,0
"Athens Crossing a BHI Community, Columbus IN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Atlantic Home Staffing-Home Care Agency, Burlington NC: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,4,0,0
"Atlas Rehabilitation & Healthcare at Daughters of Miriam, Clifton NJ: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,2,0,0
"Atria Cary, Cary NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Atria La Jolla, San Diego CA: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,4,0,0
"Atria Summit Ridge, Reno NV: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Atrium Health Navicent Carlyle Place, Macon GA: Pricing & Availability | Olera.care",1,1,1,1,0,138,1,6,0,0
"Attent Hospice, Euless TX: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Attentive Care, Monterey Park CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Attentive Home Care, Santa Ana CA: Pricing & Availability | Olera.care",1,1,1,1,0,657,1,2,0,0
"Auburn Village Senior Residence, Winter Haven FL: Pricing & Availability | Olera.care",1,1,1,1,0,91,1,4,0,0
"Audubon Care Homes - Seminole House, Metairie LA: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Audubon School Senior Apartments, Henderson KY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Augustana Apartments of Minneapolis, Minneapolis MN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Aura Home Health, Antioch CA: Pricing & Availability | Olera.care",1,1,1,1,0,42,1,5,0,0
"Aurora Health and Rehabilitation, Columbus MS: Pricing & Availability | Olera.care",1,1,1,1,0,275,1,3,0,0
"Authentic Home Healthcare and Nursing Solutions, Dale City VA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Autumn Glow, San Francisco CA: Pricing & Availability | Olera.care",1,1,1,1,0,83,1,4,0,0
"Autumn Lake Healthcare Post Acute Care Center, Dundalk MD: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,4,0,0
"Autumn Lake Healthcare at Baltimore Washington, Dundalk MD: Pricing & Availability | Olera.care",1,1,1,1,0,80,1,4,0,0
"Autumn Lake Healthcare at Overlea, Dundalk MD: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,4,0,0
"Autumn Lake Healthcare at Patuxent River, Laurel MD: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Autumn Lake Healthcare at Voorhees, Camden NJ: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Autumn Square, Carrollton GA: Pricing & Availability | Olera.care",1,1,1,1,0,72,1,5,0,0
"Avalon Care Center Portland, Portland OR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Avalon In Home Nursing & Rehabilitation, Dale City VA: Pricing & Availability | Olera.care",1,1,1,1,0,193,1,5,0,0
"Avalon Memory Care, Allen TX: Pricing & Availability | Olera.care",1,1,1,1,0,8,1,2,0,0
"Avalon Square, Waukesha WI: Pricing & Availability | Olera.care",1,1,1,1,0,80,1,5,0,0
"Avantara Elgin, Elgin IL: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Avatar Healthcare: Home Health & In-Home Hospice, Garland TX: Pricing & Availability | Olera.care",1,1,1,1,0,8,1,2,0,0
"Aveanna Healthcare, Corpus Christi TX: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Aveanna Home Health - 7900 W 78th St, Edina MN: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,5,0,0
"Avenir Memory Care, Las Vegas NV: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Avenue at Strongsville Care and Rehabilitation Center, Strongsville OH: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,4,0,0
"Avian Adult Family Home, Graham WA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Aviata at Rosewood, Pine Hills FL: Pricing & Availability | Olera.care",1,1,1,1,0,225,1,5,0,0
"Avid Home Care Services, Merritt Island FL: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Avielle Haven, Midland MI: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,2,0,0
"AvilaCare, Bellingham WA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Avir at Graham, Graham TX: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,4,0,0
"Avir at Johnson City, Lakeway TX: Pricing & Availability | Olera.care",1,1,1,1,0,91,1,5,0,0
"Avir en Garland, TX: Precios y disponibilidad | Olera.care",1,1,1,0,1,0,1,3,0,0
"Award HomeCare, Toms River NJ: Pricing & Availability | Olera.care",1,1,1,1,0,62,1,4,0,0
"Axis Home Healthcare, Wooster OH: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Axium, Del Rio TX: Pricing & Availability | Olera.care",1,1,1,1,0,82,1,4,0,0
"Axzons Homecare, Valley Stream NY: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Aydan Nursing, Vineland NJ: Pricing & Availability | Olera.care",1,1,1,1,0,79,1,5,0,0
"Azalea Commons of Springdale, Springdale AR: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,5,0,0
"Azalea Trails Assisted Living and Memory Care, Tyler TX: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Azalealand Nursing Home, Savannah GA: Pricing & Availability | Olera.care",1,1,1,1,0,50,1,4,0,0
"B20 Senior Apartments, Chico CA: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,4,0,0
"BAYADA Home Health, Clearwater FL: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,31,1,4,0,0
"BAYADA Home Health, Wilmington DE: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"BB ANGELS HOME HEALTH AGENCY INC., Aurora CO: Pricing & Availability | Olera.care",1,1,1,1,0,170,1,5,0,0
"BEHA Home Healthcare, Monroeville PA: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"BLESSING HOME HEALTH CARE, INC, Cincinnati OH: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"BUN circle senior care home, Carson CA: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,4,0,0
"BURD Home Health, Casas Adobes AZ: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"BWell Personal Care Home, Douglasville GA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Babette Home Care, Newton MA: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Babylon Gate Home Care, Portland ME: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Bailey'S Grove Retirement Community, Kentwood MI: Pricing & Availability | Olera.care",1,1,1,1,0,63,1,4,0,0
"Baileys Group Home, Reno NV: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,3,0,0
"Baker Creek Senior Living, Des Moines IA: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Balfour at Riverfront Park, Denver CO: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Banner Home Care, Gilbert AZ: Pricing & Availability | Olera.care",1,1,1,1,0,1109,1,4,0,0
"Bansfield Residential Assisted Living,, Garland TX: Pricing & Availability | Olera.care",1,1,1,1,0,66,1,5,0,0
"Banyan Caregivers, Beaverton OR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Baptist Health Lexington Home Care, Lexington KY: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,2,0,0
"Baptist Health Louisville Home Care, Louisville KY: Pricing & Availability | Olera.care",1,1,1,1,0,5,1,2,0,0
"Baptist Retirement Community, San Angelo TX: Pricing & Availability | Olera.care",1,1,1,1,0,25,1,1,0,0
"Barrington Terrace, Boynton Beach FL: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,5,0,0
"Bassard Convalescent & Medical Home, Hayward CA: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,5,0,0
"Baton Rouge Health Care Center, Baton Rouge LA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Battles Village, Erie PA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Baxter Elderly Care, Casa Grande AZ: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Bay View Apartments - Independent Senior Living, Machesney Park IL: Pricing & Availability | Olera.care",1,1,1,1,0,101,1,5,0,0
"Baycare Home Care, Town 'n' Country FL: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,2,0,0
"Bayley Senior Care, Cincinnati OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bayview Care Center, Dundalk MD: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Bayview Home Health Services, Baytown TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Be Healthy @ Home, Corpus Christi TX: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Beacon - Legacy Senior Apartments, Casper WY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Beacon Community Living Home, Dubuque IA: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Bear Creek Senior Living, Colorado Springs CO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bear Mountain, West Springfield MA: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,5,0,0
"Beckett House, Lake Havasu City AZ: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Becky's Place, Eden Prairie MN: Pricing & Availability | Olera.care",1,1,1,1,0,41,1,5,0,0
"Bedford Specialized Care Ii, Battle Creek MI: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Bedrock Rehabilitation & Nursing Center at West Volusia, Deltona FL: Pricing & Availability | Olera.care",1,1,1,1,0,97,1,4,0,0
"Bee at Home, Jefferson City MO: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,4,0,0
"BeeHive Homes Senior Living, Mesquite NV: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"BeeHive Homes of West Jordan, West Jordan UT: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,4,0,0
"Beehive Cottages Independent Senior Living, St. George UT: Pricing & Availability | Olera.care",1,1,1,1,0,191,1,4,0,0
"Belcourt Senior Apartments, Norwalk CA: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Belden Village Nursing and Rehab, Canton OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bell Tower Home Health Care, Nashua NH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bellamore At The Park, Huntersville NC: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Belleair Health Care Center, Clearwater FL: Pricing & Availability | Olera.care",1,1,1,1,0,8,1,4,0,0
"Bellevue Healthcare, Bellevue NE: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,3,0,0
"Bellmawr Senior Housing, Gloucester NJ: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Belmont Village Senior Living San Ramon, San Ramon CA: Pricing & Availability | Olera.care",1,1,1,1,0,41,1,4,0,0
"Beloved Guardians Home Health, Youngstown OH: Pricing & Availability | Olera.care",1,1,1,1,0,91,1,5,0,0
"Beloved Home Health Care of the Carolinas, Rock Hill SC: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Benchmark Senior Living at Nashua Crossings, Nashua NH: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,2,0,0
"Benedictine Living Community-At The Shrine, Belleville IL: Pricing & Availability | Olera.care",1,1,1,1,0,62,1,4,0,0
"Benedictine Living Community-Duluth, Duluth MN: Pricing & Availability | Olera.care",1,1,1,1,0,56,1,1,0,0
"Benedictine Marywood, Duluth MN: Pricing & Availability | Olera.care",1,1,1,1,0,55,1,5,0,0
"Benevia Assisted Living, Goldsboro NC: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Benevolent Hearts Home Care, Irving TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Berkley East Healthcare Center, Santa Monica CA: Pricing & Availability | Olera.care",1,1,1,1,0,7,1,4,0,0
"Berkshire Post Acute Care at Wayne, Ramapo NY: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Berkshiretown Apartments, Pittsfield MA: Pricing & Availability | Olera.care",1,1,1,1,0,117,1,6,0,0
"Bernardine Senior Independent Living, San Bernardino CA: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Bersol Open Home Care, Cedar Rapids IA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Best Care Home Health, Temple Terrace FL: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,4,0,0
"Best Choice Home Health Care, LLC, Columbus OH: Pricing & Availability | Olera.care",1,1,1,1,0,43,1,2,0,0
"Best Ever Home Care, New Milford CT: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Best Gift Home Health Care, Iselin NJ: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,2,0,0
"Best Home Care, Newark NJ: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,5,0,0
"Best care agency, Manhattan NY: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Best of Heart Assisted Living Home, Maricopa AZ: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Bestcare Health Services, Wichita Falls TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bethany Home of Rhode Island, Providence RI: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Bethany Retirement Living, Fargo ND: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bethel Home Care, Garland TX: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,5,0,0
"Bethesda Family Home, Napa CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bethesda Fountain ALF, Plant City FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bethesda Lutheran Home & Services, Watertown WI: Pricing & Availability | Olera.care",1,1,1,1,0,79,1,1,0,0
"Bethesda Orchard, Webster Groves MO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Better @ Home, Ocala FL: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Better At Home, Mentor OH: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,2,0,0
"Better Care In Home and Adult Day Services, Independence MO: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"Better Home Health Care, Rockville Centre NY: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Better Living Home Health, Dayton OH: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,4,0,0
"Better Outcomes Home Care, South Fulton GA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Better Tomorrow Home Health Care, Chesapeake VA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Better and Best HomeCare, Fredericksburg VA: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,2,0,0
"Between Ages Adult Social Center, Rye NY: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,4,0,0
"Beverly Hills Carmel, Los Angeles CA: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,2,0,0
"Beyond Mobile Health Inc., Boston MA: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,5,0,0
"Bickford of Canton, Westland MI: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Big Sky Senior Services, Billings MT: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Big Thompson Manor II, Loveland CO: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,4,0,0
"Birch Creek Post Acute & Rehabilitation, Tacoma WA: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,4,0,0
"Birchwood Adult Family Home, Bellingham WA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Birchwood of Beaumont, Beaumont TX: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Biscochito Homecare, Santa Fe NM: Pricing & Availability | Olera.care",1,1,1,1,0,155,1,5,0,0
"Bishop Nursing and Rehabilitation Center, Syracuse NY: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Bishop Primeau Senior Living Community, Manchester NH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Blair Senior Services, Altoona PA: Pricing & Availability | Olera.care",1,1,1,1,0,46,1,4,0,0
"Blanchard Valley Health System, Findlay OH: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Blessed Angels Home Care, Stafford TX: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,3,0,0
"Blessed Caring Hearts Homecare, Hamden CT: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Blessed Hands Home Health Care, Portsmouth VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Blessed Homecare of Texas, Beaumont TX: Pricing & Availability | Olera.care",1,1,1,1,0,95,1,5,0,0
"Bloom at Bossier, Laredo TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Bloomfield West, Lynwood CA: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"Blossom Care Assisted Living, San Antonio TX: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Blue Hill Adult Day Health Center, Brookline MA: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
"Blue Sky Manor, Anaheim CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Blue Star Home Care, Kyle TX: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"BlueGreen Home Health Care, Dayton OH: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Bluebird Homecare, Brookhaven GA: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Bluebonnet Family Estates, Leander TX: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,5,0,0
"Bon Secours Wayland Village Senior Apartments, Woodlawn MD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Boomers Personal Care, Kansas City MO: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,5,0,0
"Bowes In Home Care, Elgin IL: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Bowman Place at Olde Bedford, Bedford NH: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Braden Home Health Care services, Methuen Town MA: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,4,0,0
"Braemar at Wallkill, Middletown NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Braeswood Estates Senior Living, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,109,1,3,0,0
"Brakebill Nursing Home, Knoxville TN: Pricing & Availability | Olera.care",1,1,1,1,0,64,1,4,0,0
"Branchlands Independent Living, Charlottesville VA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Brandywine Living at The Savoy, Bronx NY: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Brandywine The Gables, Brick NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Branford Hills Homecare Services, Branford CT: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"Branford Retirement LP, Branford CT: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Brazos Home Care, Bryan TX: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,3,1,5,0,0
"Brema Home Health Care, Irving TX: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Brenda Richardson Memorial, Bartlett TN: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,5,0,0
"Brentwood Terrace Healthcare and Rehabilitation Center, Paris TX: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,2,0,0
"Brentwood Village, Kentwood MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Brevillier Village, Erie PA: Pricing & Availability | Olera.care",1,1,1,1,0,59,1,6,0,0
"Brewster Village, Appleton WI: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Briar Creek Villas, Belton MO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Briarcliffe Gardens Memory Care Assisted Living, Johnston RI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Briarcliffe Preserve Assisted and Independent Living, Johnston RI: Pricing & Availability | Olera.care",1,1,1,1,0,28,1,5,0,0
"Briarwood Apartments, Brookings SD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Briarwood Health Care Center, Denver CO: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,5,0,0
"Brickstone by St. John's, Rochester NY: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,1,0,0
"Bridge to Care Home Care, LLC, Fayetteville NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"BridgePoint Home Health, Woodbridge VA: Pricing & Availability | Olera.care",1,1,1,1,0,7,1,4,0,0
"BridgePointe - M & M Assisted Living Facility, Pompano Beach FL: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,5,0,0
"Bridges Community Homecare and Hospice, Wheat Ridge CO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Bridges by EPOCH At Westford, Westford MA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,2,0,0
"Bridges by EPOCH at Norwalk, Norwalk CT: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,3,0,0
"Bridgewater Park Assisted Living, Ocala FL: Pricing & Availability | Olera.care",1,1,1,1,0,178,1,4,0,0
"Bridgeway Care and Rehabilitation Center at Bridgewater, Bridgewater NJ: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,1,0,0
"BrightStar Care of Asheville, Asheville NC: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"BrightStar Care of Oxnard, Oxnard CA: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"BrightStar Care of Tallahassee, Tallahassee FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"BrightStar Care, Cary NC: Pricing & Availability | Olera.care",1,1,1,1,0,110,1,2,0,0
"BrightStar Care, Danbury CT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"BrightStar Care, Gurnee IL: Pricing & Availability | Olera.care",1,1,1,1,0,99,1,5,0,0
"BrightStar Care, Manassas VA: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,2,0,0
"BrightStar Care, Waldorf MD: Pricing & Availability | Olera.care",1,1,1,1,0,49,1,2,0,0
"Brightstar Care, Dublin CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Brightstar Care, Vancouver WA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Brightview Concord River - Billerica Senior Assisted Living & Memory Care, Arlington MA: Pricing & Availability | Olera.care",1,1,1,1,0,36,1,5,0,0
"Brightview Dulles Corner, Herndon VA: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,1,0,0
"Brightview Paramus, Paramus NJ: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"Brightwood Bldg. at the Long Community, Lancaster PA: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Bristol House Memory Care, Warrington PA: Pricing & Availability | Olera.care",1,1,2,1,0,35,1,5,0,0
"Bristol Park at Eagle Mountain Assisted Living & Memory Care, Fort Worth TX: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,2,0,0
"Bronx Park Rehabilitation & Nursing Center, Bronx NY: Pricing & Availability | Olera.care",1,1,1,1,0,119,1,4,0,0
"Brook Oaks Senior Residences, Waco TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Brookdale Champion Oaks, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,8,1,4,0,0
"Brookdale Foundation House, Federal Way WA: Pricing & Availability | Olera.care",1,1,1,1,0,85,1,1,0,0
"Brookdale Granger, Granger IN: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,3,0,0
"Brookdale Hickory Northeast, Hickory NC: Pricing & Availability | Olera.care",1,1,1,1,0,4,1,2,0,0
"Brookdale Medi Park West, Amarillo TX: Pricing & Availability | Olera.care",1,1,1,1,0,32,1,5,0,0
"Brookdale Salina Fairdale, Salina KS: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Brookdale Senior Living - Milwaukee Office, Milwaukee WI: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,5,0,0
"Brookdale Spring Shadows, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Brookdale Wornall Place, Kansas City MO: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
"Brooke Grove Rehabilitation and Nursing Center, Aspen Hill MD: Pricing & Availability | Olera.care",1,1,1,1,0,49,1,5,0,0
"Brookwood Gardens Nursing & Rehabilitation Center, Homestead FL: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Browns Point Adult Family Home, Tacoma WA: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,2,0,0
"Buena Vida Estates, Melbourne FL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Buena Vida Primary Home Care, Brownsville TX: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Buena Vista Health Care II, Hialeah FL: Pricing & Availability | Olera.care",1,1,1,1,0,148,1,1,0,0
"Buena Vista Senior Apartments, Rio Rancho NM: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Buff City Soap, Bellevue NE: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,2,0,0
"Buffalo Crossings Healthcare & Rehabilitation Center, The Villages FL: Pricing & Availability | Olera.care",1,1,1,1,0,101,1,5,0,0
"Burcham Hills, East Lansing MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Butterfly Care Residential Living, Frederick MD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"By Your Side Senior Care, Fleming Island FL: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"C K Care Home, Concord CA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"CARDINAL RITTER SENIOR SERVICES-Pope John Paul II Apartments, Florissant MO: Pricing & Availability | Olera.care",1,1,1,1,0,85,1,1,0,0
"CCOR, Cheektowaga NY: Pricing & Availability | Olera.care",1,1,1,1,0,100,1,2,0,0
"CCOR, Rochester NY: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
